date: Day,product_name,vendor_name,lot_name,references,Sum of inward_qty,Sum of return_qty_by_lot,Sum of net_qty,Average of unit_price_inr
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000322,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000323,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000324,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000325,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000326,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000327,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000328,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000329,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000332,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000333,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000334,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000335,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000336,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000338,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000339,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000340,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000341,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000342,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000343,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000344,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000345,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000346,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000347,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000348,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000349,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000350,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000351,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000352,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000353,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000354,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000355,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000356,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000357,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000358,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000359,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000360,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000362,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000363,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000365,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000366,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000367,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000368,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000369,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000370,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000371,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000372,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000373,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000375,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000377,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000378,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000380,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000381,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000383,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000384,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000385,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000387,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000388,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000389,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000390,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000391,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000392,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000393,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000394,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000395,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000396,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000397,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000398,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000399,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000400,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000401,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000403,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000404,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000405,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000406,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000407,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000408,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000409,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000411,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000412,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000413,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000414,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000415,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000416,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000418,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000420,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000421,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000422,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000423,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000424,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000425,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000426,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000427,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000428,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000429,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000430,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000431,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000432,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000049,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000050,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000051,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000052,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000053,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000054,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000055,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000056,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000057,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000058,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000060,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000061,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000062,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000063,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000064,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000065,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000066,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000067,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000068,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000069,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000070,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000071,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000072,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000073,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000075,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000076,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000077,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000078,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000079,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000080,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000081,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000082,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000083,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000084,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000085,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000086,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000087,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000088,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000089,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000090,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000091,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000092,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
2026-01-12,UHCTPFGASO10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS10-0000093,UH/REC-SUB-3D/02596,1.0,0.0,1.0,380.0
